File,Text Segment,Code,Score
3639372.pdf,"Second, the lack of ground truth makes eval-
uating explanation faithfulness and fidelity problematic.",Robustness,0.628967821598053
3639372.pdf,"It is also challenging to select a suitable
explanation among various methods in the absence of ground truth guidance.",Fidelity,0.5399222373962402
3639372.pdf,"It is also challenging to select a suitable
explanation among various methods in the absence of ground truth guidance.",Robustness,0.5041400194168091
3639372.pdf,"This can be
investigated from both a model and a data perspective.",Interpretability,0.5835093259811401
3639372.pdf,"This can be
investigated from both a model and a data perspective.",Fidelity,0.5345662832260132
3639372.pdf,"This can be
investigated from both a model and a data perspective.",Actionability,0.5236207246780396
3639372.pdf,Model Perspective.,Transparency,0.5280818939208984
3639372.pdf,Model Perspective.,Interpretability,0.5110335350036621
3639372.pdf,Model Perspective.,Fidelity,0.5211400389671326
3639372.pdf,"However, a comprehensive comparison
of explanations between fine-tuning and prompting remains lacking.",Actionability,0.5241860747337341
3639372.pdf,"6.4
Shortcut Learning of LLMs
Recent explainability research indicates that language models often take shortcuts when making
predictions.",Actionability,0.5381222367286682
3639372.pdf,"The results show that performance was highest when relevant information was at the
beginning or end of the context, and worsened when models had to access relevant information
in the middle of long contexts.",Actionability,0.5089462995529175
3639372.pdf,"6.6
Shifting from Snapshot Explainability to Temporal Analysis
There is also a viewpoint that current interpretability research neglect the training dynamics.",Fidelity,0.5539432764053345
3639372.pdf,"6.6
Shifting from Snapshot Explainability to Temporal Analysis
There is also a viewpoint that current interpretability research neglect the training dynamics.",Actionability,0.6764954328536987
3639372.pdf,"6.6
Shifting from Snapshot Explainability to Temporal Analysis
There is also a viewpoint that current interpretability research neglect the training dynamics.",Robustness,0.5797774791717529
3639372.pdf,"Ex-
isting research is mainly post-hoc explanation on fully trained models.",Actionability,0.5018115639686584
3639372.pdf,"Therefore, there is a trend shifting from static, snapshot explainability analysis to dynamic, tem-
poral analysis.",Fidelity,0.5574498176574707
3639372.pdf,"Therefore, there is a trend shifting from static, snapshot explainability analysis to dynamic, tem-
poral analysis.",Actionability,0.6173121333122253
3639372.pdf,"Therefore, there is a trend shifting from static, snapshot explainability analysis to dynamic, tem-
poral analysis.",Robustness,0.5521707534790039
3639372.pdf,"Inspired by such a perspective, development analysis could uncover more
casual relations and training patterns in the training process that are helpful in understanding and
improving model performance.",Actionability,0.575163722038269
3639372.pdf,"Explainable AI techniques are vital
to audit these powerful models and ensure alignment with human values.",Fidelity,0.5881436467170715
3639372.pdf,"Explainable AI techniques are vital
to audit these powerful models and ensure alignment with human values.",Actionability,0.6104428768157959
3639372.pdf,"Additionally, probing classifiers can identify if problematic
associations are encoded within the model’s learned representations.",Actionability,0.5108569860458374
3639372.pdf,"As claimed by [Martin 2023], leveraging explainability
tools as part of audit processes to supplement human feedback could be a productive approach.",Fidelity,0.5460015535354614
3639372.pdf,"As claimed by [Martin 2023], leveraging explainability
tools as part of audit processes to supplement human feedback could be a productive approach.",Actionability,0.5533860921859741
3639372.pdf,"As claimed by [Martin 2023], leveraging explainability
tools as part of audit processes to supplement human feedback could be a productive approach.",Robustness,0.5232522487640381
3639372.pdf,"Advancing interpretability techniques must remain a priority alongside expanding model scale
and performance to ensure the safe and ethical development of increasingly capable LLMs.",Interpretability,0.5175972580909729
3639372.pdf,"Advancing interpretability techniques must remain a priority alongside expanding model scale
and performance to ensure the safe and ethical development of increasingly capable LLMs.",Fidelity,0.5208672285079956
3639372.pdf,"Advancing interpretability techniques must remain a priority alongside expanding model scale
and performance to ensure the safe and ethical development of increasingly capable LLMs.",Actionability,0.5684033632278442
3639372.pdf,"7
CONCLUSIONS
In this article, we have presented a comprehensive overview of explainability techniques for LLMs.",Fidelity,0.6175663471221924
3639372.pdf,"7
CONCLUSIONS
In this article, we have presented a comprehensive overview of explainability techniques for LLMs.",Actionability,0.5898017883300781
3639372.pdf,"7
CONCLUSIONS
In this article, we have presented a comprehensive overview of explainability techniques for LLMs.",Robustness,0.5476901531219482
3639372.pdf,We summarize methods for local and global explanations based on model training paradigms.,Fidelity,0.5936754941940308
3639372.pdf,We summarize methods for local and global explanations based on model training paradigms.,Actionability,0.6876971125602722
3639372.pdf,We summarize methods for local and global explanations based on model training paradigms.,Robustness,0.5392233729362488
3639372.pdf,"We
also discuss using explanations to improve models, evaluation, and key challenges.",Interpretability,0.6031713485717773
3639372.pdf,"We
also discuss using explanations to improve models, evaluation, and key challenges.",Fidelity,0.7031198143959045
3639372.pdf,"We
also discuss using explanations to improve models, evaluation, and key challenges.",Actionability,0.8096445202827454
3639372.pdf,"We
also discuss using explanations to improve models, evaluation, and key challenges.",Robustness,0.6115133762359619
3639372.pdf,"Major future
development options include developing explanation methods tailored to different LLMs, evaluat-
ing explanation faithfulness, and improving human interpretability.",Interpretability,0.5095006823539734
3639372.pdf,"Major future
development options include developing explanation methods tailored to different LLMs, evaluat-
ing explanation faithfulness, and improving human interpretability.",Fidelity,0.5343224406242371
3639372.pdf,"Major future
development options include developing explanation methods tailored to different LLMs, evaluat-
ing explanation faithfulness, and improving human interpretability.",Actionability,0.5633378028869629
3639372.pdf,"As LLMs continue to advance,
explainability will become incredibly vital to ensure these models are transparent, fair, and bene-
ficial.",Interpretability,0.5310350656509399
3639372.pdf,"As LLMs continue to advance,
explainability will become incredibly vital to ensure these models are transparent, fair, and bene-
ficial.",Fidelity,0.6190302968025208
3639372.pdf,"As LLMs continue to advance,
explainability will become incredibly vital to ensure these models are transparent, fair, and bene-
ficial.",Actionability,0.5790438055992126
3639372.pdf,Faithfulness Tests for Natural Language Explanations.,Actionability,0.5045979619026184
3639372.pdf,Faithfulness Tests for Natural Language Explanations.,Robustness,0.6838686466217041
3639372.pdf,"REV: Information-
theoretic evaluation of free-text rationales.",Fidelity,0.5064005255699158
3639372.pdf,"REV: Information-
theoretic evaluation of free-text rationales.",Robustness,0.504738986492157
3639372.pdf,"Look at both prediction and
interpretation.",Interpretability,0.5719896554946899
3639372.pdf,"Do
Models Explain Themselves?",Interpretability,0.5446494221687317
3639372.pdf,"Do
Models Explain Themselves?",Fidelity,0.6409966349601746
3639372.pdf,"Do
Models Explain Themselves?",Actionability,0.6316232085227966
3639372.pdf,"Do
Models Explain Themselves?",Robustness,0.5311315655708313
3639372.pdf,Counterfactual Simulatability of Natural Language Explanations.,Actionability,0.5445504188537598
3639372.pdf,Counterfactual Simulatability of Natural Language Explanations.,Robustness,0.5877437591552734
3639372.pdf,Framework for evaluating faithfulness of local explanations.,Fidelity,0.5831617116928101
3639372.pdf,Framework for evaluating faithfulness of local explanations.,Actionability,0.592681348323822
3639372.pdf,Framework for evaluating faithfulness of local explanations.,Robustness,0.6788479089736938
3639372.pdf,Towards a rigorous science of interpretable machine learning.,Interpretability,0.5011470913887024
3639372.pdf,Towards a rigorous science of interpretable machine learning.,Fidelity,0.5334762334823608
3639372.pdf,Towards a rigorous science of interpretable machine learning.,Actionability,0.566762387752533
3639372.pdf,Techniques for interpretable machine learning.,Interpretability,0.5101726055145264
3639372.pdf,Techniques for interpretable machine learning.,Fidelity,0.5121090412139893
3639372.pdf,Techniques for interpretable machine learning.,Actionability,0.5467433333396912
3639372.pdf,Sequential Integrated Gradients: A Simple but Effective Method for Explaining Language Models.,Actionability,0.5010808706283569
3639372.pdf,Attention Flows are Shapley Value Explanations.,Fidelity,0.5098295211791992
3639372.pdf,Attention Flows are Shapley Value Explanations.,Actionability,0.570336639881134
3639372.pdf,Attention Flows are Shapley Value Explanations.,Robustness,0.509777843952179
3639372.pdf,"Fastif: Scalable influence functions
for efficient model interpretation and debugging.",Actionability,0.5662573575973511
3639372.pdf,"Er-test: Evaluating
explanation regularization methods for language models.",Actionability,0.5414736270904541
3639372.pdf,"Explainable AI: Interpreting, Explaining and Visualizing Deep
Learning, Springer, 267–280.",Fidelity,0.5933277010917664
3639372.pdf,"Explainable AI: Interpreting, Explaining and Visualizing Deep
Learning, Springer, 267–280.",Actionability,0.6228872537612915
3639372.pdf,"Are large language
models Post Hoc Explainers?",Actionability,0.5672819018363953
3639372.pdf,Can language models learn from explanations in context?.,Actionability,0.5355321168899536
3639372.pdf,Measuring faithfulness in chain-of-thought reasoning.,Robustness,0.5234520435333252
3639372.pdf,"XMD: An End-to-End Framework for Interactive Explanation-Based
Debugging of NLP Models.",Actionability,0.6090971231460571
3639372.pdf,"A definition
driven pipeline for post-hoc interpretability.",Fidelity,0.5213779211044312
3639372.pdf,"A definition
driven pipeline for post-hoc interpretability.",Actionability,0.5612532496452332
3639372.pdf,"Rethinking attention-model explain-
ability through faithfulness violation test.",Actionability,0.5425280332565308
3639372.pdf,"Rethinking attention-model explain-
ability through faithfulness violation test.",Robustness,0.5588540434837341
3639372.pdf,A unified approach to interpreting model predictions.,Interpretability,0.5968994498252869
3639372.pdf,A unified approach to interpreting model predictions.,Fidelity,0.5179293751716614
3639372.pdf,A unified approach to interpreting model predictions.,Actionability,0.6128272414207458
3639372.pdf,A unified approach to interpreting model predictions.,Interpretability,0.5968994498252869
3639372.pdf,A unified approach to interpreting model predictions.,Fidelity,0.5179293751716614
3639372.pdf,A unified approach to interpreting model predictions.,Actionability,0.6128272414207458
3639372.pdf,"Post Hoc
explanations of language models can improve language models.",Actionability,0.5895560383796692
3639372.pdf,"Explaining non-
linear classification decisions with deep taylor decomposition.",Fidelity,0.5121473073959351
3639372.pdf,"Explaining non-
linear classification decisions with deep taylor decomposition.",Actionability,0.5294874310493469
3639372.pdf,"Explainable AI: Interpreting, Explaining and Visualizing Deep Learning (2019),
193–209.",Fidelity,0.5660600662231445
3639372.pdf,"Explainable AI: Interpreting, Explaining and Visualizing Deep Learning (2019),
193–209.",Actionability,0.6099885702133179
3639372.pdf,"Orca:
Progressive learning from complex explanation traces of gpt-4.",Actionability,0.5286620259284973
3639372.pdf,"Order in the court: Explainable ai methods
prone to disagreement.",Fidelity,0.518142819404602
3639372.pdf,"Order in the court: Explainable ai methods
prone to disagreement.",Actionability,0.5198925137519836
3639372.pdf,"Order in the court: Explainable ai methods
prone to disagreement.",Robustness,0.506717324256897
3639372.pdf,"ReCEval: Evaluating reasoning chains via correct-
ness and informativeness.",Robustness,0.5205118060112
3639372.pdf,"Question decomposition improves the faithfulness of
model-generated reasoning.",Actionability,0.53343266248703
3639372.pdf,"Explainability for Large Language Models: A Survey
20:35
Abhilasha Ravichander, Eduard Hovy, Kaheer Suleman, Adam Trischler, and Jackie Chi Kit Cheung.",Actionability,0.5021279454231262
3639372.pdf,"“Why should i trust you?”: Explaining the predictions of any
classifier.",Fidelity,0.5770620107650757
3639372.pdf,"“Why should i trust you?”: Explaining the predictions of any
classifier.",Actionability,0.6832402348518372
3639372.pdf,"“Why should i trust you?”: Explaining the predictions of any
classifier.",Robustness,0.5297641754150391
3639372.pdf,Explaining NLP models via minimal contrastive editing (MiCE).,Actionability,0.5033431649208069
3639372.pdf,"In ICLR Workshop: Debugging
Machine Learning Models Vol.",Actionability,0.5950303077697754
3639372.pdf,"Polyjuice: Generating counterfactuals for
explaining, evaluating, and improving models.",Actionability,0.5070568919181824
3639372.pdf,"Explainability for Large Language Models: A Survey
20:37
Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Pa-
pers).",Actionability,0.5250065326690674
3639372.pdf,"On Explaining Your Explanations of BERT: An Empirical Study with Sequence
Classification.",Actionability,0.5213664770126343
3639372.pdf,The unreliability of explanations in few-shot prompting for textual reasoning.,Actionability,0.5095457434654236
3639372.pdf,The unreliability of explanations in few-shot prompting for textual reasoning.,Robustness,0.5796217918395996
3639372.pdf,"Representer point selection for explaining
deep neural networks.",Fidelity,0.5696969628334045
3639372.pdf,"Representer point selection for explaining
deep neural networks.",Actionability,0.5961292386054993
GenAILA-paper3.pdf,"Explainable artificial intelligence (XAI) methods can contribute to interpreting 
obscured ‘black-box’ mechanisms hiding behind deep learning models [22, 23].",Actionability,0.5680462121963501
GenAILA-paper3.pdf,"As a faster 
and smaller LLM but maintaining a competitive level of accuracy, the DistilBERT model will be a 
better option for our pilot study on the model explanation process of the automatic confusion analysis 
to provide concept of concept rather than very large and computationally expensive LLMs, such as 
GPT-4 [36].",Actionability,0.5332942008972168
GenAILA-paper3.pdf,"These results suggest that the neutral 
messages, which were classified between confusion and non-confusion messages by expert coders, 
affect the model performance, particularly in the Education set where neutral messages contributed the 
major percentage.",Interpretability,0.5329735279083252
GenAILA-paper3.pdf,"These results suggest that the neutral 
messages, which were classified between confusion and non-confusion messages by expert coders, 
affect the model performance, particularly in the Education set where neutral messages contributed the 
major percentage.",Actionability,0.5255575180053711
GenAILA-paper3.pdf,"[23] 
D. Gunning, “Explainable artificial intelligence (xai),” Defense Advanced Research Projects 
Agency 
(DARPA), 
nd 
Web, 
vol.",Fidelity,0.5453690886497498
GenAILA-paper3.pdf,"[23] 
D. Gunning, “Explainable artificial intelligence (xai),” Defense Advanced Research Projects 
Agency 
(DARPA), 
nd 
Web, 
vol.",Actionability,0.5900631546974182
GenAILA-paper3.pdf,"Available: 
https://www.cc.gatech.edu/~alanwags/DLAI2016/(Gunning) IJCAI-16 DLAI WS.pdf 
[24] 
H. Khosravi et al., “Explainable Artificial Intelligence in education,” Computers and Education: 
Artificial Intelligence, vol.",Fidelity,0.5345337390899658
GenAILA-paper3.pdf,"Available: 
https://www.cc.gatech.edu/~alanwags/DLAI2016/(Gunning) IJCAI-16 DLAI WS.pdf 
[24] 
H. Khosravi et al., “Explainable Artificial Intelligence in education,” Computers and Education: 
Artificial Intelligence, vol.",Actionability,0.5574345588684082
applsci-15-06315-v2.pdf,"Specifically, traceability refers to the ability to
track and verify the sources of information used by the model.",Interpretability,0.5347151756286621
applsci-15-06315-v2.pdf,"These
statements were then meticulously compared against the context provided by the system’s
information retrieval step to determine whether each claim was explicitly supported by
the available evidence, unsupported or contradicted, or if the answer appropriately ac-
knowledged uncertainty due to insufficient information.",Robustness,0.5862570405006409
applsci-15-06315-v2.pdf,"This comprehensive process not
only measured factual correctness but also investigated the model’s ability to recognize the
limitations of its retrieved knowledge.",Interpretability,0.5900698900222778
applsci-15-06315-v2.pdf,"This comprehensive process not
only measured factual correctness but also investigated the model’s ability to recognize the
limitations of its retrieved knowledge.",Fidelity,0.5361791253089905
applsci-15-06315-v2.pdf,"This comprehensive process not
only measured factual correctness but also investigated the model’s ability to recognize the
limitations of its retrieved knowledge.",Actionability,0.5266289114952087
applsci-15-06315-v2.pdf,"This comprehensive process not
only measured factual correctness but also investigated the model’s ability to recognize the
limitations of its retrieved knowledge.",Robustness,0.5049833655357361
applsci-15-06315-v2.pdf,"Statement-level scores were assigned
to indicate whether the information was supported, unsupported, or inconclusive (with a
further distinction between justified and unjustified uncertainty).",Robustness,0.577070415019989
applsci-15-06315-v2.pdf,"In addition to detailed statement-level analysis, question-level metrics were calculated,
such as the proportion of answers that were fully supported by context and the frequency
of unsupported or prematurely inconclusive claims.",Robustness,0.5346316695213318
applsci-15-06315-v2.pdf,"The faithfulness assessment thus examined both the grounding of each factual state-
ment in the retrieved evidence and the effectiveness of the agent’s use of the available tools.",Robustness,0.5707488059997559
applsci-15-06315-v2.pdf,"This framework
examined whether each claim was supported, unsupported, or inconclusive, based on the
evidence provided by the respective retrieval system.",Robustness,0.5229318141937256
applsci-15-06315-v2.pdf,"Finally, the transparent agentic reasoning process allows users to understand how
answers are generated, thereby fostering trust and accountability.",Fidelity,0.5348373651504517
applsci-15-06315-v2.pdf,"The resulting system is
not only explainable through source-linked outputs and graph reasoning paths but also
reproducible and policy-aligned.",Actionability,0.5348250865936279
applsci-15-06315-v2.pdf,"If the statement is not supported or the context is silent →score = 0\n
justification: explain the lack of evidence in the context\n\n
c. If the statement includes or is equivalent to ‘Final Answer: inconclusive’ AND this is justified by the
lack of support in context →score = −1\n
justification: explain that the answer is inconclusive and no factual claims were made\n\n
d. If the statement includes or is equivalent to ‘Final Answer: inconclusive’ BUT the context does
contain sufficient information to answer the question →score = −2\n
justification: explain that the model incorrectly concluded inconclusive despite having supporting
context\n\n
Format your response as JSON:\n
{\n
“statements”: [...],\n’
“statement_scores”: [...],\n’
“justifications”: [\n’
“supported: <details>“,\n’
“unsupported: <details>“,\n’
“inconclusive (correct): <details>“,\n’
“inconclusive (incorrect): <details>“\n’
]\n’}
Appl.",Fidelity,0.5124602317810059
applsci-15-06315-v2.pdf,"If the statement is not supported or the context is silent →score = 0\n
justification: explain the lack of evidence in the context\n\n
c. If the statement includes or is equivalent to ‘Final Answer: inconclusive’ AND this is
justified by the lack of support in context →score = −1\n
justification: explain that the answer is inconclusive and no factual claims were
made\n\n
d. If the statement includes or is equivalent to ‘Final Answer: inconclusive’ BUT the context
does contain sufficient information to answer the question →score = −2\n
justification: explain that the model incorrectly concluded inconclusive despite having
supporting context\n\n
Format your response as JSON:\n
{\n
“statements”: [...],\n’
“statement_scores”: [...],\n’
“justifications”: [\n’
“supported: <details>”,\n’
“unsupported: <details>”,\n’
“inconclusive (correct): <details>”,\n’
“inconclusive (incorrect): <details>”\n’
]\n’
}
References
1.",Fidelity,0.5202274918556213
applsci-15-06315-v2.pdf,Towards A Rigorous Science of Interpretable Machine Learning.,Interpretability,0.5011470913887024
applsci-15-06315-v2.pdf,Towards A Rigorous Science of Interpretable Machine Learning.,Fidelity,0.5334762334823608
applsci-15-06315-v2.pdf,Towards A Rigorous Science of Interpretable Machine Learning.,Actionability,0.566762387752533
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"It
examines innovations such as domain-speciﬁc LLMs, LLM-as-a-
Service (LLMaaS), and advancements in explainable AI (XAI)
to enhance transparency and accessibility.",Fidelity,0.5117483139038086
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"It
examines innovations such as domain-speciﬁc LLMs, LLM-as-a-
Service (LLMaaS), and advancements in explainable AI (XAI)
to enhance transparency and accessibility.",Actionability,0.5311508178710938
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Highlights challenges in
balancing
computational
resources
and
model
performance.",Actionability,0.5597794651985168
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Discusses
model
align-
ment but no deep dive
into
explainability
solu-
tions.",Transparency,0.5645468831062317
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Discusses
model
align-
ment but no deep dive
into
explainability
solu-
tions.",Interpretability,0.586267352104187
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Discusses
model
align-
ment but no deep dive
into
explainability
solu-
tions.",Fidelity,0.7109274864196777
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Discusses
model
align-
ment but no deep dive
into
explainability
solu-
tions.",Actionability,0.6722264289855957
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Discusses
model
align-
ment but no deep dive
into
explainability
solu-
tions.",Robustness,0.5808309316635132
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Future fo-
cus on model scaling and
reducing biases in model
outputs.",Actionability,0.5051947236061096
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Discusses
model
align-
ment issues (biases, tox-
icity).",Interpretability,0.5083310604095459
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Discusses
model
align-
ment issues (biases, tox-
icity).",Actionability,0.5366858839988708
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Mentions
alignment
but
not focused on practical
explainability tools.",Actionability,0.5010504722595215
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"This AI-driven debugging process signiﬁcantly reduces
the time developers spend on code reviews and enhances
the overall quality of the software.",Actionability,0.507007896900177
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Additionally,
LLMs’ lack of explainability complicates adoption in regu-
lated ﬁelds that require transparency, such as ﬁnance, where
understanding model decisions is essential.",Interpretability,0.5311459898948669
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Additionally,
LLMs’ lack of explainability complicates adoption in regu-
lated ﬁelds that require transparency, such as ﬁnance, where
understanding model decisions is essential.",Fidelity,0.591006338596344
Large_Language_Models_LLM_in_Industry_A_Survey_of_Applications_Challenges_and_Trends.pdf,"Additionally,
LLMs’ lack of explainability complicates adoption in regu-
lated ﬁelds that require transparency, such as ﬁnance, where
understanding model decisions is essential.",Actionability,0.5886183381080627
28501-373-23195-1-10-20240518.pdf,"But,
despite the success in these tasks and the more ample and pervasive use of these
models in many daily and specialized fields of application, little is known of how
or why they reach the outputs they do.",Interpretability,0.5294954776763916
28501-373-23195-1-10-20240518.pdf,"But,
despite the success in these tasks and the more ample and pervasive use of these
models in many daily and specialized fields of application, little is known of how
or why they reach the outputs they do.",Actionability,0.5216731429100037
28501-373-23195-1-10-20240518.pdf,"This lack of interpretability and explainability erodes trust
and disavows the application of these models in contexts where the reasoning behind a
decision is critical to its implementation, like those of the medical field.",Interpretability,0.5416170954704285
28501-373-23195-1-10-20240518.pdf,"This lack of interpretability and explainability erodes trust
and disavows the application of these models in contexts where the reasoning behind a
decision is critical to its implementation, like those of the medical field.",Fidelity,0.6326647996902466
28501-373-23195-1-10-20240518.pdf,"This lack of interpretability and explainability erodes trust
and disavows the application of these models in contexts where the reasoning behind a
decision is critical to its implementation, like those of the medical field.",Actionability,0.5659371614456177
28501-373-23195-1-10-20240518.pdf,"This lack of interpretability and explainability erodes trust
and disavows the application of these models in contexts where the reasoning behind a
decision is critical to its implementation, like those of the medical field.",Robustness,0.558259904384613
28501-373-23195-1-10-20240518.pdf,"As such, the main goal of this study is to assess the state of explainability tools
for Large Language Models (LLMs), with a specific focus on tools targeted to neuron
activation explainability.",Actionability,0.580735981464386
28501-373-23195-1-10-20240518.pdf,"Foundations
To contextualize this study and to set common ground on therms and meanings, in this
section we define what are Language Models, briefly recall the development of Neural
Network approaches in the field, from simple networks to Transformers, and present the
development of explainability tools in the broader context of Natural Language Process-
ing (NLP).",Fidelity,0.5274556875228882
28501-373-23195-1-10-20240518.pdf,"Foundations
To contextualize this study and to set common ground on therms and meanings, in this
section we define what are Language Models, briefly recall the development of Neural
Network approaches in the field, from simple networks to Transformers, and present the
development of explainability tools in the broader context of Natural Language Process-
ing (NLP).",Actionability,0.5328934192657471
28501-373-23195-1-10-20240518.pdf,"Explainability works focused on
the first paradigm mainly deal with question such as how the model acquires foundational
understating of language from its base training and how the fine-tuning process influences
its ability to solve domain specific tasks.",Fidelity,0.6101160645484924
28501-373-23195-1-10-20240518.pdf,"Explainability works focused on
the first paradigm mainly deal with question such as how the model acquires foundational
understating of language from its base training and how the fine-tuning process influences
its ability to solve domain specific tasks.",Actionability,0.6358515620231628
28501-373-23195-1-10-20240518.pdf,"Explainability works focused on
the first paradigm mainly deal with question such as how the model acquires foundational
understating of language from its base training and how the fine-tuning process influences
its ability to solve domain specific tasks.",Robustness,0.5406248569488525
28501-373-23195-1-10-20240518.pdf,"Whereas, explainability works dealing with the
second paradigm aim to understand how base models (not further trained to align with
human preferences) leverage its pre-trained knowledge to respond to prompts and how
assistant models (that were trained to better align with human preferences) come to be
able to interact with users in open-ended conversations.",Interpretability,0.5279988050460815
28501-373-23195-1-10-20240518.pdf,"Whereas, explainability works dealing with the
second paradigm aim to understand how base models (not further trained to align with
human preferences) leverage its pre-trained knowledge to respond to prompts and how
assistant models (that were trained to better align with human preferences) come to be
able to interact with users in open-ended conversations.",Fidelity,0.5926787853240967
28501-373-23195-1-10-20240518.pdf,"Whereas, explainability works dealing with the
second paradigm aim to understand how base models (not further trained to align with
human preferences) leverage its pre-trained knowledge to respond to prompts and how
assistant models (that were trained to better align with human preferences) come to be
able to interact with users in open-ended conversations.",Actionability,0.5979316234588623
28501-373-23195-1-10-20240518.pdf,"Whereas, explainability works dealing with the
second paradigm aim to understand how base models (not further trained to align with
human preferences) leverage its pre-trained knowledge to respond to prompts and how
assistant models (that were trained to better align with human preferences) come to be
able to interact with users in open-ended conversations.",Robustness,0.5452597141265869
28501-373-23195-1-10-20240518.pdf,"Explainability and LLMs
One of the first works that specifically surveyed for tools of explainability of deep learning
models in NLP and that categorized them according to a framework of thought was that of
[Zini and Awad 2022], who proposed its framework based on three fundamental questions
of model explanation: how they are explained, what is explained and which models are
explained.",Fidelity,0.600906252861023
28501-373-23195-1-10-20240518.pdf,"Explainability and LLMs
One of the first works that specifically surveyed for tools of explainability of deep learning
models in NLP and that categorized them according to a framework of thought was that of
[Zini and Awad 2022], who proposed its framework based on three fundamental questions
of model explanation: how they are explained, what is explained and which models are
explained.",Actionability,0.5837247967720032
28501-373-23195-1-10-20240518.pdf,"The authors justify the necessity of explainability tools specific to models that op-
erate on language processing tasks by contrasting the particular set of challenges posed
by digitally processing human language to those posed by other applications, like signal,
image or data processing.",Fidelity,0.5399801135063171
28501-373-23195-1-10-20240518.pdf,"The authors justify the necessity of explainability tools specific to models that op-
erate on language processing tasks by contrasting the particular set of challenges posed
by digitally processing human language to those posed by other applications, like signal,
image or data processing.",Actionability,0.580894410610199
28501-373-23195-1-10-20240518.pdf,"Explainability in NLP
Tackling the framework proposed by the authors, the question of “how” dictates if the
explanation is post-hoc, after the processing of a prediction, or if the model itself is in-
terpretable by design.",Fidelity,0.560339629650116
28501-373-23195-1-10-20240518.pdf,"Explainability in NLP
Tackling the framework proposed by the authors, the question of “how” dictates if the
explanation is post-hoc, after the processing of a prediction, or if the model itself is in-
terpretable by design.",Actionability,0.5865475535392761
28501-373-23195-1-10-20240518.pdf,"Explainability in NLP
Tackling the framework proposed by the authors, the question of “how” dictates if the
explanation is post-hoc, after the processing of a prediction, or if the model itself is in-
terpretable by design.",Robustness,0.5519096255302429
28501-373-23195-1-10-20240518.pdf,"This is well exemplified by decision tress, where each branching
path clearly defines a rule for decision-making so that its resulting outputs are inherently
explainable.",Fidelity,0.6051347255706787
28501-373-23195-1-10-20240518.pdf,"Lastly, “which” model is explained refers to the explanation tool being model ag-
nostic or model specific, since some tools are tailored to a model’s specific architecture
and where others are independent of any models’ configuration.",Fidelity,0.5579695701599121
28501-373-23195-1-10-20240518.pdf,"Lastly, “which” model is explained refers to the explanation tool being model ag-
nostic or model specific, since some tools are tailored to a model’s specific architecture
and where others are independent of any models’ configuration.",Actionability,0.5074943900108337
28501-373-23195-1-10-20240518.pdf,"This is better represented
by output explainability, where performance tests on established datasets enable compar-
ison between different model architectures and training forms.",Interpretability,0.6372314691543579
28501-373-23195-1-10-20240518.pdf,"This is better represented
by output explainability, where performance tests on established datasets enable compar-
ison between different model architectures and training forms.",Fidelity,0.6797129511833191
28501-373-23195-1-10-20240518.pdf,"This is better represented
by output explainability, where performance tests on established datasets enable compar-
ison between different model architectures and training forms.",Actionability,0.7229412794113159
28501-373-23195-1-10-20240518.pdf,"Explainability of LLMs Inner Representations
The main approaches to explain and interpret the inner representations of LMs are divided
in visualization and analysis approaches, the first pertaining to any method trough which
one can visualize how the model has computed any given input or how its insides are
configured, and the second refers to mathematical or statistical ways to understand the
inner workings of the models.",Transparency,0.5388894081115723
28501-373-23195-1-10-20240518.pdf,"Explainability of LLMs Inner Representations
The main approaches to explain and interpret the inner representations of LMs are divided
in visualization and analysis approaches, the first pertaining to any method trough which
one can visualize how the model has computed any given input or how its insides are
configured, and the second refers to mathematical or statistical ways to understand the
inner workings of the models.",Interpretability,0.511947512626648
